STATE,NAME,YEAR,AVG,G,PA,AB,R,RBI,H,1B,2B,3B,HR,TB,EB,BB,IBB,HBP,SO,GIDP,SAC,SF,SB,CS,OBP,SLG,TA,G/F,KBB
°h§Ð,ªZ«Ø¦{,1998,0.192,85,189,167,14,15,32,25,5,1,1,42,7,10,0,6,42,1,4,2,4,3,0.259,0.251,0.51,1.538,0.38
°h§Ð,³¯·ç©÷,1998,0.262,82,296,275,27,24,72,49,16,3,4,106,23,9,1,9,43,6,3,0,5,3,0.307,0.385,0.692,1.362,0.42
°h§Ð,§f¤å¥Í,1998,0.237,82,200,173,22,8,41,37,4,0,0,45,4,13,0,3,17,4,10,1,1,1,0.3,0.26,0.56,1.333,0.94
°h§Ð,¯Õ°·½÷,1998,0.211,80,92,76,24,3,16,13,2,1,0,20,3,10,0,2,24,1,4,0,9,2,0.318,0.263,0.581,3,0.5
°h§Ð,¥¬¹p¯S,1998,0.303,79,336,300,56,64,91,60,19,3,9,143,31,32,5,3,67,5,0,1,36,7,0.375,0.477,0.852,0.81,0.52
°h§Ð,¦ó?¤Z,1998,0.2,79,126,90,16,4,18,18,0,0,0,18,0,21,0,2,13,2,12,1,6,1,0.36,0.2,0.56,2.13,1.77
°h§Ð,Ã¹°ê¼ý,1998,0.247,78,308,263,31,20,65,59,5,1,0,72,6,27,1,0,21,5,16,2,1,5,0.315,0.274,0.589,1.468,1.29
°h§Ð,±i«Ø¾±,1998,0.194,78,272,247,29,11,48,44,4,0,0,52,4,12,0,1,37,4,11,1,16,3,0.234,0.211,0.445,1.582,0.35
°h§Ð,½²Â×¦w,1998,0.223,77,217,206,20,25,46,32,8,1,5,71,14,5,0,3,71,1,1,2,1,3,0.25,0.345,0.595,1.421,0.11
°h§Ð,¶À¶v·ì,1998,0.261,74,197,176,18,20,46,40,5,0,1,54,6,9,0,4,30,5,6,2,4,3,0.309,0.307,0.616,1.348,0.43
°h§Ð,±i¨ó¶i,1998,0.211,74,247,227,23,22,48,43,4,1,0,54,5,4,0,2,33,3,12,2,2,2,0.23,0.238,0.468,1.667,0.18
°h§Ð,¶À¥ÌÀM,1998,0.238,72,273,239,34,23,57,50,4,2,1,68,7,15,0,6,36,6,12,1,20,3,0.299,0.285,0.584,1.409,0.58
°h§Ð,§ººa®õ,1998,0.197,72,173,147,10,11,29,24,5,0,0,34,5,22,1,0,25,2,3,1,0,2,0.3,0.231,0.531,1.694,0.88
°h§Ð,§d«ä½å,1998,0.262,71,280,252,32,24,66,55,8,1,2,82,11,18,0,0,32,5,9,1,2,2,0.31,0.325,0.635,1.877,0.56
°h§Ð,ªL¥ú¤¤,1998,0.226,71,160,137,26,17,31,15,11,2,3,55,16,12,0,4,50,0,6,1,5,0,0.305,0.401,0.706,0.969,0.32
°h§Ð,³¯¬±¨k,1998,0.193,70,126,114,14,5,22,18,4,0,0,26,4,7,0,0,24,4,5,0,6,2,0.24,0.228,0.468,1.433,0.29
°h§Ð,¬x¥¿´Ü,1998,0.192,69,175,146,13,19,28,22,5,0,1,36,6,10,0,1,35,3,16,2,2,2,0.245,0.247,0.492,1.59,0.31
°h§Ð,¼ï·ç¶¯,1998,0.192,68,29,26,11,2,5,3,2,0,0,7,2,2,0,0,8,0,1,0,1,0,0.25,0.269,0.519,1,0.25
°h§Ð,³¯«Ø§ø,1998,0.188,66,110,101,10,7,19,17,1,0,1,23,2,8,0,1,33,3,0,0,2,2,0.255,0.228,0.483,2.063,0.27
°h§Ð,©P¼w½å,1998,0.196,65,213,184,17,12,36,33,1,2,0,41,3,19,0,4,38,1,5,1,6,0,0.284,0.223,0.507,1.829,0.61
°h§Ð,³ìªv,1998,0.286,64,207,189,20,23,54,37,12,0,5,81,17,16,3,2,37,7,0,0,2,4,0.348,0.429,0.777,1.45,0.49
°h§Ð,¶À¦Û±j,1998,0.265,64,126,117,20,6,31,25,5,1,0,38,6,7,0,0,15,0,2,0,3,1,0.306,0.325,0.631,1.607,0.47
°h§Ð,§õ©[­õ,1998,0.259,62,126,112,10,17,29,21,8,0,0,37,8,11,0,1,19,1,2,0,2,2,0.331,0.33,0.661,1.276,0.63
°h§Ð,¤j¼w,1998,0.333,59,227,192,18,30,64,42,15,1,6,99,22,27,1,7,35,7,1,0,2,0,0.434,0.516,0.95,1.541,0.97
°h§Ð,ªQ¤«¶©©÷,1998,0.288,58,139,118,14,19,34,26,6,1,1,45,8,16,0,2,17,2,0,3,4,0,0.374,0.381,0.755,1.8,1.06
°h§Ð,ªkÄõ§J,1998,0.259,57,245,212,29,25,55,42,9,1,3,75,13,23,1,4,33,3,3,3,4,1,0.339,0.354,0.693,0.912,0.82
°h§Ð,¿à±R¥ú,1998,0.175,54,115,103,14,9,18,12,6,0,0,24,6,5,0,1,12,6,4,2,3,2,0.216,0.233,0.449,1.926,0.5
°h§Ð,·¨·Ô°ó,1998,0.118,53,57,51,7,0,6,5,1,0,0,7,1,3,0,3,17,2,0,0,1,4,0.211,0.137,0.348,2.5,0.35
°h§Ð,­Jªø»¨,1998,0.295,50,160,146,22,10,43,39,2,2,0,49,4,8,0,1,19,0,3,2,2,1,0.331,0.336,0.667,1.119,0.47
°h§Ð,³\¸tªN,1998,0.198,49,198,167,22,19,33,24,5,0,4,50,9,15,0,1,35,3,8,7,10,2,0.258,0.299,0.557,1.192,0.46
°h§Ð,³ì®p,1998,0.322,47,191,146,33,26,47,28,10,1,8,83,19,42,2,3,24,5,0,0,12,4,0.482,0.568,1.05,0.974,1.88
°h§Ð,¹ù­z¤¯,1998,0.208,47,59,53,7,7,11,7,4,0,0,15,4,4,0,1,21,0,1,0,0,1,0.276,0.283,0.559,0.833,0.24
°h§Ð,ªôÄQ¼ý,1998,0.19,47,142,126,3,10,24,18,5,0,1,32,6,13,0,0,35,3,1,2,1,2,0.262,0.254,0.516,1.692,0.37
°h§Ð,Å]©Ô,1998,0.335,44,191,164,34,11,55,39,11,2,3,79,16,23,3,3,26,2,0,1,37,13,0.424,0.482,0.906,1.211,1
°h§Ð,°ª¥¿°¶,1998,0.075,44,47,40,11,0,3,2,1,0,0,4,1,3,0,2,14,0,2,0,2,1,0.178,0.1,0.278,3.167,0.36
°h§Ð,«Â¤O±j,1998,0.287,43,149,129,17,21,37,29,6,0,2,49,8,18,0,1,22,5,1,0,0,1,0.378,0.38,0.758,1.448,0.86
°h§Ð,¾G¤å½å,1998,0.3,40,55,40,12,6,12,9,2,1,0,16,3,11,0,0,8,0,4,0,6,3,0.451,0.4,0.851,3,1.38
°h§Ð,§f¹Å©ú,1998,0.237,39,105,97,8,11,23,17,6,0,0,29,6,3,0,1,17,1,4,0,2,0,0.267,0.299,0.566,1.773,0.24
°h§Ð,¥©§J¤O,1998,0.308,36,168,146,24,12,45,33,7,2,3,65,12,19,1,2,24,2,1,0,15,7,0.395,0.445,0.84,1.294,0.88
°h§Ð,°¶®¦,1998,0.287,35,109,101,9,14,29,22,3,0,4,44,7,7,4,0,25,3,0,1,2,1,0.33,0.436,0.766,2,0.28
°h§Ð,°¨¤B,1998,0.296,33,55,54,9,7,16,12,3,0,1,22,4,1,0,0,14,0,0,0,3,1,0.309,0.407,0.716,0.714,0.07
°h§Ð,¸³¥Ã¿³,1998,0.268,32,80,71,7,7,19,15,4,0,0,23,4,7,0,1,15,2,1,0,1,1,0.342,0.324,0.666,2.8,0.53
°h§Ð,ªL¥¿°¶,1998,0.212,30,40,33,8,1,7,7,0,0,0,7,0,4,0,1,8,0,2,0,1,0,0.316,0.212,0.528,3,0.63
°h§Ð,³¯«T´¼,1998,0.205,30,41,39,1,1,8,7,1,0,0,9,1,1,0,0,7,1,0,1,1,0,0.22,0.231,0.451,1.083,0.14
°h§Ð,¥d¤º°ò,1998,0.353,29,123,116,22,16,41,31,7,0,3,57,10,4,0,1,21,2,2,0,4,3,0.38,0.491,0.871,1.154,0.24
°h§Ð,¦w©T,1998,0.298,29,105,94,18,16,28,20,4,1,3,43,8,7,1,3,15,3,0,1,0,3,0.362,0.457,0.819,1.6,0.67
°h§Ð,¶P«G¼w,1998,0.316,28,122,117,21,17,37,29,5,0,3,51,8,4,0,1,28,2,0,0,6,0,0.344,0.436,0.78,1.6,0.18
°h§Ð,ªü¬¥º¿,1998,0.221,28,97,86,11,7,19,15,3,0,1,25,4,8,0,1,11,3,1,1,1,3,0.292,0.291,0.583,1.148,0.82
°h§Ð,¦h¤O¤h,1998,0.274,27,69,62,3,7,17,14,3,0,0,20,3,5,0,0,20,0,2,0,0,1,0.328,0.323,0.651,2.375,0.25
°h§Ð,³¯¨¦·½,1998,0.167,25,27,24,3,0,4,3,0,1,0,6,1,2,0,1,9,0,0,0,0,1,0.259,0.25,0.509,0.571,0.33
°h§Ð,¬ù·æ,1998,0.305,24,108,95,14,10,29,22,5,2,0,38,7,9,1,1,10,3,1,2,3,2,0.364,0.4,0.764,1.36,1
°h§Ð,»¨«Â,1998,0.264,24,80,72,11,5,19,13,6,0,0,25,6,2,0,0,12,0,6,0,7,0,0.284,0.347,0.631,1.35,0.17
°h§Ð,§dÁnªZ,1998,0.217,23,49,46,2,2,10,8,1,0,1,14,2,0,0,2,11,1,1,0,1,0,0.25,0.304,0.554,3.333,0.18
°h§Ð,§d¬f¾±,1998,0.167,23,67,60,5,2,10,9,0,1,0,12,1,2,0,2,11,3,3,0,0,1,0.219,0.2,0.419,6,0.36
°h§Ð,»¨§§,1998,0.305,22,68,59,7,9,18,12,3,0,3,30,6,8,0,0,9,3,1,0,0,0,0.388,0.508,0.896,2,0.89
°h§Ð,³ì§¢¨º,1998,0.286,21,65,56,7,6,16,9,5,0,2,27,7,7,0,2,18,2,0,0,0,0,0.385,0.482,0.867,0.833,0.5
°h§Ð,Å]¤O¼Ú,1998,0.241,21,64,54,5,9,13,9,2,0,2,21,4,10,1,0,15,1,0,0,0,3,0.359,0.389,0.748,0.857,0.67
°h§Ð,±iÞ³,1998,0.19,21,46,42,2,0,8,7,1,0,0,9,1,4,0,0,13,1,0,0,0,1,0.261,0.214,0.475,1.1,0.31
°h§Ð,¥d¨È¤O,1998,0.306,17,36,36,6,8,11,7,1,0,3,21,4,0,0,0,11,1,0,0,2,0,0.306,0.583,0.889,1.8,0
°h§Ð,¹p¼Ú´µ,1998,0.267,17,33,30,4,2,8,6,1,1,0,11,2,2,0,0,6,1,0,1,0,1,0.303,0.367,0.67,1.125,0.33
°h§Ð,ªô¥ø±l,1998,0.25,17,22,20,4,4,5,4,1,0,0,6,1,0,0,0,8,1,2,0,0,0,0.25,0.3,0.55,3.5,0
°h§Ð,§õ©ú¾±,1998,0.083,17,14,12,5,1,1,1,0,0,0,1,0,2,0,0,3,0,0,0,1,0,0.214,0.083,0.297,3,0.67
°h§Ð,¤R³sµn,1998,0.324,16,43,37,5,3,12,9,2,0,1,17,3,6,0,0,10,1,0,0,0,3,0.419,0.459,0.878,1.143,0.6
°h§Ð,§J©Ô§J,1998,0.306,15,42,36,3,1,11,7,4,0,0,15,4,5,1,1,5,2,0,0,0,0,0.405,0.417,0.822,1.857,1.2
°h§Ð,¤O§J±j,1998,0.278,15,43,36,5,2,10,10,0,0,0,10,0,7,0,0,3,1,0,0,1,0,0.395,0.278,0.673,4.75,2.33
°h§Ð,§d¬L½÷,1998,0.15,15,20,20,0,2,3,2,1,0,0,4,1,0,0,0,9,0,0,0,0,1,0.15,0.2,0.35,1.667,0
°h§Ð,¯«¯u¤ô,1998,0.5,14,16,16,3,1,8,6,2,0,0,10,2,0,0,0,1,0,0,0,1,0,0.5,0.625,1.125,0.167,0
°h§Ð,¼Ú®m¨k,1998,0,14,14,12,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.071,0,0.071,1,1
°h§Ð,³¢«Û¬f,1998,0.429,13,10,7,0,2,3,3,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0.6,0.429,1.029,0,1
°h§Ð,¹p»X¤O,1998,0.231,13,27,26,2,1,6,4,2,0,0,8,2,1,0,0,12,0,0,0,0,0,0.259,0.308,0.567,1,0.08
°h§Ð,¤ý¸t¹ý,1998,0.176,13,18,17,0,0,3,3,0,0,0,3,0,0,0,0,6,0,1,0,0,0,0.176,0.176,0.352,3.5,0
°h§Ð,¶¾¤åÀs,1998,0.167,12,12,12,0,0,2,2,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0.167,0.167,0.334,3,0
°h§Ð,³¯¬L»Ê,1998,0,12,5,5,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
°h§Ð,¤ý«O¤å,1998,0,10,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
°h§Ð,¤ý¸t¹ý,1998,0.143,9,7,7,1,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0.143,0.143,0.286,3,0
°h§Ð,ªL¦Ê¦ë,1998,0.25,8,9,8,0,3,2,2,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0.25,0.25,0.5,2,0
°h§Ð,¦¿©É¼w,1998,0.273,7,11,11,1,2,3,3,0,0,0,3,0,0,0,0,3,0,0,0,1,0,0.273,0.273,0.546,4,0
°h§Ð,°¶¨Ó,1998,0.222,7,28,27,3,3,6,4,2,0,0,8,2,1,0,0,3,0,0,0,0,0,0.25,0.296,0.546,0.8,0.33
°h§Ð,°qµR¤O,1998,0.111,7,18,18,1,1,2,2,0,0,0,2,0,0,0,0,6,0,0,0,1,0,0.111,0.111,0.222,0.667,0
°h§Ð,­Jªø»¨,1998,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
°h§Ð,¸­ªaÅï,1998,0.167,6,6,6,0,0,1,1,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0.167,0.167,0.334,0,0
°h§Ð,¨©§J,1998,0.214,5,17,14,4,1,3,2,1,0,0,4,1,2,0,1,2,0,0,0,0,0,0.353,0.286,0.639,0.5,1.5
°h§Ð,¸­°ª¥ß,1998,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
°h§Ð,¦ã¼w,1998,0.091,4,11,11,0,0,1,1,0,0,0,1,0,0,0,0,4,0,0,0,1,0,0.091,0.091,0.182,5,0
°h§Ð,³¯¥ú½÷,1998,0.333,3,4,3,0,0,1,1,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0.5,0.333,0.833,0,0.5
°h§Ð,§d«T»õ,1998,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
°h§Ð,¶§¤¶¤¯,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
°h§Ð,¼w¥î,1999,0.322,94,407,329,51,68,106,67,18,2,19,185,39,69,1,6,78,16,0,3,12,2,0.445,0.562,1.007,1.209,0.96
°h§Ð,³¯Ãh¤s,1999,0.261,94,409,364,55,27,95,76,14,5,0,119,19,35,0,1,57,6,7,2,12,3,0.326,0.327,0.653,2.203,0.63
°h§Ð,³¯¬F½å,1999,0.295,92,339,298,31,54,88,66,18,0,4,118,22,29,0,2,52,6,3,7,7,4,0.354,0.396,0.75,0.631,0.6
°h§Ð,½²©ø²»,1999,0.219,92,400,352,53,29,77,60,15,0,2,98,17,30,0,11,61,8,2,5,12,5,0.296,0.278,0.574,1.34,0.67
°h§Ð,¥d¤º°ò,1999,0.304,91,375,349,41,35,106,80,22,2,2,138,26,22,4,3,60,5,1,0,3,6,0.35,0.395,0.745,1.667,0.42
°h§Ð,¸­§g¼ý,1999,0.258,91,324,287,34,29,74,64,8,2,0,86,10,14,1,10,53,10,10,3,8,2,0.312,0.3,0.612,2.264,0.45
°h§Ð,¦Ê¼Ö,1999,0.302,90,400,367,60,41,111,81,12,7,11,170,30,29,4,2,71,5,1,1,34,12,0.356,0.463,0.819,1.367,0.44
°h§Ð,¶À©¾¸q,1999,0.283,90,378,329,45,39,93,61,25,4,3,135,32,37,5,7,35,6,3,2,20,2,0.365,0.41,0.775,1.289,1.26
°h§Ð,³¯µaÂ×,1999,0.241,90,306,270,33,22,65,55,8,2,0,77,10,21,0,1,33,6,12,2,10,4,0.296,0.285,0.581,2.207,0.67
°h§Ð,¤ý¥ú½÷,1999,0.215,89,363,325,33,41,70,52,10,0,8,104,18,29,2,4,38,15,0,5,4,1,0.284,0.32,0.604,1.056,0.87
°h§Ð,­Jªø»¨,1999,0.243,88,387,362,39,7,88,76,11,1,0,101,12,15,0,3,48,1,6,1,28,7,0.278,0.279,0.557,1.402,0.38
°h§Ð,Âö¾ð¤ì,1999,0.243,88,309,276,35,29,67,53,11,1,2,86,14,18,0,0,53,9,13,2,11,2,0.287,0.312,0.599,1.375,0.34
°h§Ð,³¯³s§»,1999,0.331,87,362,299,57,50,99,66,21,7,5,149,33,56,2,3,70,8,1,3,13,6,0.438,0.498,0.936,1.233,0.84
°h§Ð,±i®õ¤s,1999,0.321,87,366,327,60,70,105,73,12,3,17,174,32,30,7,7,45,7,0,2,18,8,0.388,0.532,0.92,1.887,0.82
°h§Ð,Âö§§Âí,1999,0.243,87,364,329,44,24,80,63,11,4,2,105,17,7,0,7,37,0,19,0,51,12,0.274,0.319,0.593,2.3,0.38
°h§Ð,ªL©¨«G,1999,0.236,87,356,314,28,19,74,62,10,2,0,88,12,21,0,0,41,3,21,0,6,5,0.284,0.28,0.564,1.821,0.51
°h§Ð,³¯¸Óµo,1999,0.316,86,357,310,51,35,98,69,13,7,9,152,29,44,1,1,59,1,2,0,8,4,0.403,0.49,0.893,1.067,0.76
°h§Ð,Ã¹±Ó­ë,1999,0.259,86,304,259,29,39,67,45,15,0,7,103,22,34,5,4,52,7,1,6,3,1,0.347,0.398,0.745,0.885,0.73
°h§Ð,±i¨ó¶i,1999,0.242,86,340,322,29,22,78,62,15,1,0,95,16,5,0,5,48,4,7,1,3,6,0.264,0.295,0.559,1.292,0.21
°h§Ð,¤ý¶Ç®a,1999,0.237,86,300,257,37,28,61,45,9,2,5,89,16,34,1,3,50,1,5,1,6,4,0.332,0.346,0.678,1.269,0.74
°h§Ð,¶À¥ÌÀM,1999,0.321,85,329,290,50,30,93,74,12,4,3,122,19,23,1,7,28,8,6,3,54,12,0.381,0.421,0.802,1.507,1.07
°h§Ð,³¯¤å»«,1999,0.268,85,324,287,38,38,77,53,11,2,11,125,24,31,2,2,69,2,1,3,11,6,0.341,0.436,0.777,1.458,0.48
°h§Ð,¤ý®f¯E,1999,0.31,82,329,290,54,43,90,66,15,5,4,127,24,27,3,7,43,4,2,2,2,2,0.38,0.438,0.818,1.927,0.79
°h§Ð,ªL©É§»,1999,0.253,82,284,253,29,29,64,50,11,0,3,84,14,26,0,0,55,2,3,2,7,6,0.32,0.332,0.652,2.159,0.47
°h§Ð,¬x¼wªÚ,1999,0.203,82,277,241,23,22,49,40,5,1,3,65,9,15,0,7,78,5,9,5,5,2,0.265,0.27,0.535,1.327,0.28
°h§Ð,³\¸tªN,1999,0.279,81,334,287,44,44,80,56,15,2,7,120,24,36,1,2,53,4,5,4,18,2,0.359,0.418,0.777,1.418,0.72
°h§Ð,ªB¹£,1999,0.278,81,366,331,41,30,92,77,12,1,2,112,15,20,1,6,51,6,8,1,13,5,0.33,0.338,0.668,1.775,0.51
°h§Ð,±i«Ø¾±,1999,0.239,81,259,238,20,11,57,51,5,1,0,64,6,15,0,1,18,5,5,0,16,7,0.287,0.269,0.556,1.301,0.89
°h§Ð,¨È¤O¤h,1999,0.325,80,335,302,63,64,98,57,23,0,18,175,41,27,0,3,58,9,0,3,6,2,0.382,0.579,0.961,1.365,0.52
°h§Ð,Ã¹°ê¼ý,1999,0.224,79,267,237,13,19,53,44,9,0,0,62,9,14,0,2,28,7,11,3,3,4,0.27,0.262,0.532,1.931,0.57
°h§Ð,³¯·ç©÷,1999,0.258,78,303,275,21,37,71,50,12,4,5,106,21,14,0,14,55,8,0,0,2,4,0.327,0.385,0.712,1.041,0.51
°h§Ð,¼B©¾©¨,1999,0.25,77,219,200,12,21,50,44,6,0,0,56,6,10,0,2,24,7,5,2,3,4,0.29,0.28,0.57,2.093,0.5
°h§Ð,¤ý±RÄ£,1999,0.165,77,258,237,14,18,39,35,4,0,0,43,4,6,0,1,38,1,14,0,6,2,0.189,0.181,0.37,1.762,0.18
°h§Ð,ªL¥ò¬î,1999,0.271,76,294,258,26,41,70,47,15,0,8,109,23,32,4,0,39,7,0,4,3,4,0.347,0.422,0.769,1.013,0.82
°h§Ð,³¯¤j¶¶,1999,0.247,76,238,219,17,31,54,42,9,0,3,72,12,18,1,0,39,7,1,0,0,2,0.304,0.329,0.633,1.953,0.46
°h§Ð,¬x¥¿´Ü,1999,0.277,75,274,242,24,24,67,53,11,1,2,86,14,23,0,1,49,13,5,3,3,4,0.338,0.355,0.693,2.045,0.49
°h§Ð,¬x±Ò®p,1999,0.333,74,289,252,53,46,84,50,19,2,13,146,34,30,3,4,38,8,0,3,24,6,0.408,0.579,0.987,1.078,0.89
°h§Ð,¥ô§Ó°¶,1999,0.268,74,248,213,24,28,57,40,15,0,2,78,17,31,2,3,52,7,0,1,2,0,0.367,0.366,0.733,2.088,0.65
°h§Ð,¦ó?¤Z,1999,0.262,74,164,145,14,16,38,33,5,0,0,43,5,10,0,3,20,4,5,1,3,2,0.321,0.297,0.618,2.207,0.65
°h§Ð,ªL¥¿°¶,1999,0.26,73,276,258,27,22,67,57,8,2,0,79,10,11,0,2,40,2,3,2,14,4,0.293,0.306,0.599,1.644,0.33
°h§Ð,§õ©[­õ,1999,0.306,72,152,134,13,20,41,32,8,1,0,51,9,18,0,0,19,5,0,0,4,2,0.388,0.381,0.769,1.643,0.95
°h§Ð,¶ÀÞ£¶©,1999,0.302,72,259,222,35,23,67,52,14,0,1,84,15,24,0,4,22,9,8,1,8,8,0.378,0.378,0.756,1.491,1.27
°h§Ð,¼ï§Ó±j,1999,0.154,72,166,149,9,20,23,16,4,2,1,34,7,9,0,5,46,4,3,0,5,9,0.227,0.228,0.455,1.964,0.3
°h§Ð,§d¬L½÷,1999,0.245,71,219,188,16,32,46,36,7,0,3,62,10,16,1,1,37,1,11,3,4,3,0.303,0.33,0.633,1.429,0.46
°h§Ð,½²Â×¦w,1999,0.225,71,208,191,12,18,43,35,6,0,2,55,8,8,0,7,47,1,0,2,2,2,0.279,0.288,0.567,0.943,0.32
°h§Ð,³¯·ç®¶,1999,0.285,69,292,260,39,17,74,63,5,6,0,91,11,23,0,2,47,2,4,3,19,1,0.344,0.35,0.694,1.808,0.53
°h§Ð,ªL©ú¾Ë,1999,0.282,69,255,216,37,18,61,46,11,1,3,83,15,27,1,2,31,1,7,3,19,2,0.363,0.384,0.747,1.393,0.94
°h§Ð,Ã¹­Û,1999,0.277,68,226,191,35,31,53,30,11,1,11,99,23,25,3,5,45,3,2,3,14,6,0.371,0.518,0.889,1.39,0.67
°h§Ð,ªô¥ø±l,1999,0.236,65,148,140,10,15,33,24,8,1,0,43,9,2,0,4,30,1,2,0,2,2,0.267,0.307,0.574,1.324,0.2
°h§Ð,ªZ«Ø¦{,1999,0.209,65,177,153,25,17,32,24,4,3,1,45,8,18,0,3,43,0,3,0,7,4,0.305,0.294,0.599,1.25,0.49
°h§Ð,¶À¶v·ì,1999,0.198,65,130,116,10,9,23,18,4,0,1,30,5,7,0,6,16,3,1,0,1,0,0.279,0.259,0.538,1.438,0.81
°h§Ð,¼ï·ç¶¯,1999,0.173,63,142,127,11,6,22,21,1,0,0,23,1,6,0,1,34,1,8,0,2,3,0.216,0.181,0.397,2.762,0.21
°h§Ð,§d«ä½å,1999,0.231,62,232,216,20,24,50,39,6,4,1,67,11,11,1,0,30,6,3,2,1,1,0.266,0.31,0.576,1.82,0.37
°h§Ð,¶À¦Û±j,1999,0.169,62,157,136,18,8,23,17,5,1,0,30,6,12,0,4,22,3,5,0,7,5,0.257,0.221,0.478,1.667,0.73
°h§Ð,®}¾ã·í,1999,0.24,61,182,154,13,11,37,32,4,1,0,43,5,6,0,4,12,4,17,1,2,1,0.285,0.279,0.564,2.075,0.83
°h§Ð,ªôÄQ¼ý,1999,0.237,60,188,173,9,22,41,30,11,0,0,52,11,13,0,1,53,8,0,1,2,0,0.293,0.301,0.594,3.211,0.26
°h§Ð,³¯ª÷­Z,1999,0.206,59,214,194,18,20,40,28,11,0,1,54,12,16,0,0,28,5,2,2,0,4,0.264,0.278,0.542,0.884,0.57
°h§Ð,³¯©v¨k,1999,0.167,59,167,144,13,8,24,23,1,0,0,25,1,11,0,2,26,1,9,1,2,1,0.234,0.174,0.408,1.971,0.5
°h§Ð,­ð¥§,1999,0.305,58,221,200,33,14,61,51,5,4,1,77,10,13,0,3,25,0,4,1,13,6,0.355,0.385,0.74,1.587,0.64
°h§Ð,Ã¹ªQ¥Ã,1999,0.182,57,205,192,6,13,35,26,8,1,0,45,9,9,0,1,56,3,2,1,1,1,0.222,0.234,0.456,1.737,0.18
°h§Ð,³¯©v¨j,1999,0.214,55,203,192,10,7,41,36,4,1,0,47,5,9,0,0,17,2,2,0,3,1,0.249,0.245,0.494,1.957,0.53
°h§Ð,¿à±R¥ú,1999,0.28,53,138,118,8,13,33,29,4,0,0,37,4,9,0,0,20,2,8,3,1,2,0.323,0.314,0.637,1.452,0.45
°h§Ð,§f¹Å©ú,1999,0.231,53,160,147,17,14,34,28,2,2,2,46,6,8,0,2,22,5,2,1,8,2,0.278,0.313,0.591,1.611,0.45
°h§Ð,¾G¤å½å,1999,0.214,52,153,140,16,14,30,24,1,4,1,42,6,9,0,2,43,2,2,0,4,2,0.272,0.3,0.572,2.833,0.26
°h§Ð,¯Õ°·½÷,1999,0.375,51,17,16,11,2,6,6,0,0,0,6,0,0,0,0,4,0,1,0,12,7,0.375,0.375,0.75,1.333,0
°h§Ð,°ª¥¿°¶,1999,0.225,50,99,89,13,5,20,15,3,2,0,27,5,6,0,0,29,3,4,0,6,2,0.274,0.303,0.577,3,0.21
°h§Ð,¹ù­z¤¯,1999,0.189,50,63,53,8,9,10,9,0,0,1,13,1,4,0,3,14,0,3,0,3,1,0.283,0.245,0.528,3,0.5
°h§Ð,·¨±ÒøÊ,1999,0.138,50,33,29,13,2,4,4,0,0,0,4,0,3,0,0,8,0,1,0,13,2,0.219,0.138,0.357,2.6,0.38
°h§Ð,°¨¤B¥§,1999,0.316,49,197,177,20,16,56,45,8,0,3,73,11,8,0,6,26,0,3,3,25,8,0.361,0.412,0.773,1.244,0.54
°h§Ð,³¯¬±¨k,1999,0.328,48,63,58,17,2,19,14,5,0,0,24,5,2,0,2,12,0,1,0,7,0,0.371,0.414,0.785,0.867,0.33
°h§Ð,³\µq»Ê,1999,0.259,48,144,135,16,8,35,29,5,1,0,42,6,3,0,2,8,2,4,0,3,3,0.286,0.311,0.597,2.097,0.63
°h§Ð,¦w¦¬¦h,1999,0.264,47,196,163,22,31,43,28,9,0,6,70,15,23,0,7,33,5,0,3,1,1,0.372,0.429,0.801,1.093,0.91
°h§Ð,§d¨Îºa,1999,0.261,47,96,88,12,7,23,19,3,1,0,28,4,6,0,0,21,1,2,0,4,4,0.309,0.318,0.627,1.556,0.29
°h§Ð,©P´Ë¼Ý,1999,0.194,46,89,72,10,10,14,10,4,0,0,18,4,14,0,0,11,2,2,1,2,1,0.322,0.25,0.572,1.174,1.27
°h§Ð,Ã¹¥§,1999,0.287,43,180,167,29,25,48,34,6,0,8,78,14,12,2,0,27,6,0,1,5,3,0.333,0.467,0.8,0.938,0.44
°h§Ð,©Ç¤O¨k,1999,0.234,42,174,145,16,14,34,26,5,0,3,48,8,28,2,1,43,2,0,0,0,0,0.362,0.331,0.693,1.267,0.67
